video_id,Question,Answer Options,Category
5a6cc114-5581-4e04-9c60-843e6248da99,"Why did C hand over her phone to a woman B while organizing the room, given the observed changes in attention?","A: C was showing something on the phone to a woman B, as indicated by their mutual gaze focus.
B: C was distracted by the clutter and handed the phone to a woman B to avoid dropping it.
C: C wanted a woman B to put the phone away since she was adjusting her camera.
D: C was mimicking a woman B's actions, who had just pulled up her trousers.
E: C was preparing to sit down and didn't want the phone in her hands.",Others
587eca14-1115-4a97-aff1-664de9e3415f,"Why did I add black pepper into the egg in the skillet, given the observed changes in my attention?","A: I was distracted by the salt container and added it instead of black pepper.
B: I was checking the seasoning options on the counter to enhance the flavor.
C: I was focusing on the skillet to ensure even cooking while adding the spice.
D: I was influenced by someone nearby who suggested using black pepper.
E: I was looking at the tomatoes and decided they needed more seasoning.",Kitchen
d6ab4bdc-52c8-4398-ac3a-aff30f66260c,"Where is the object I am currently focusing on, and what is its relative position to the partially inflated tube that I just checked for damage?","A: The object I am focusing on is a new inner tube on the workbench, located to the right of the partially inflated tube.
B: The object I am focusing on is a valve cap, positioned directly above the partially inflated tube.
C: The object I am focusing on is a tire, situated below the partially inflated tube on the floor.
D: The object I am focusing on is a tool on the table, located to the left of the partially inflated tube.
E: The object I am focusing on is a spray bottle, placed behind the partially inflated tube.",Others
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,"Why did I hold the phone with both hands while operating it, given the observed changes in my attention?","A: I was trying to ensure a stable grip on the phone for better control.
B: I was distracted by the man X picking up the second phone from the table.
C: I was preparing to hand the phone to someone else.
D: I was checking the time on my wristwatch.
E: I was mimicking the actions of the man X.",Others
f7011ab9-4260-4fd3-a218-36263fabb1f0,"Why did I crack eggs into the skillet while stirring the butter, given the observed changes in my attention?","A: I was ensuring the butter melted evenly before adding the eggs.
B: I was distracted by the clutter on the counter and accidentally dropped the eggs.
C: I was checking if the butter had fully melted to create a base for the eggs.
D: I was trying to mimic someone else's cooking style without paying attention.
E: I was preparing to add other ingredients immediately after the eggs.",Kitchen
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,What did the viewer look at immediately after reading the paper?,"A: The phone on the chair.
B: The pile of cards on the table.
C: Man Y as he talks to man X and C.
D: The folded paper in their hands.
E: The glass of water on the table.",Living Room
83081c5a-8456-44d8-af67-280034f8f0a6,What did the viewer look at immediately after adjusting the bookstand?,"A: The music sheet on the stand.
B: The couch in the background.
C: The window with curtains.
D: The harp strings.
E: The floor.",Living Room
642aefe6-1639-4331-a175-ce03faaecc04,Where is the card that Man A picked relative to my current gaze direction and the cards I am holding?,"A: The card Man A picked is in his right hand, slightly below and to the left of my current gaze direction.
B: The card Man A picked is on the table, directly in front of my current gaze direction.
C: The card Man A picked is in his left hand, above and to the right of my current gaze direction.
D: The card Man A picked is in his right hand, slightly above and to the right of my current gaze direction.
E: The card Man A picked is in his left hand, below and to the left of my current gaze direction.",Living Room
e1475f87-0c9d-4884-b932-140c2a0de3c3,What did I look at immediately after slicing the cucumber on the countertop?,"A: The bowl with tomato slices.
B: The stove and frying pan.
C: The dining table in the background.
D: The knife and chopping board.
E: The refrigerator.",Kitchen
c529c120-c1fb-4504-97c7-52912c2aa3c0,"Why did I crack the egg on the countertop into the mixing bowl while preparing the ingredients, given the observed changes in my attention?","A: I was focused on ensuring the egg yolk didn't break while transferring it to the bowl.
B: I was distracted by the salt container and forgot where I was supposed to crack the egg.
C: I was checking if the egg was fresh by observing its appearance after cracking.
D: I was trying to avoid spilling the egg contents by using the countertop as a stable surface.
E: I was mimicking someone else's cooking technique without understanding the reason.",Kitchen
566ad4e5-1ce4-4679-9d19-ef63072c848c,Where is the card that you placed on the table relative to your current gaze direction and the other cards in your hand?,"A: The card is on the table, directly below my current gaze direction and to the left of the other cards in my hand.
B: The card is on the table, to the right of my current gaze direction and next to the box.
C: The card is on the table, in front of my current gaze direction and to the right of the other cards in my hand.
D: The card is on the table, behind my current gaze direction and near the edge of the table.
E: The card is on the table, to the left of my current gaze direction and between the other cards in my hand.",Living Room
642aefe6-1639-4331-a175-ce03faaecc04,"Why did I pass a card to Man A while playing the game, given the observed changes in my attention?","A: I was trying to help Man A by giving him a card that would improve his hand.
B: I noticed a specific card on the table and decided it was strategically important for Man A.
C: I was distracted by the cards on the table and accidentally passed a card to Man A.
D: I was influenced by Man A's gaze and thought he wanted me to pass him a card.
E: I was checking if any specific card was missing from my deck and passed it to Man A.",Living Room
de9efe94-a548-4e07-8a37-7a60abb40dac,"Why did I repeatedly check the paper recipe on the counter top while whisking the egg in the bowl, given the observed changes in my attention?","A: I was trying to memorize the entire recipe for future reference.
B: I was ensuring that I followed the correct steps and proportions as indicated in the recipe.
C: I was checking if there were any additional ingredients needed for the next step.
D: I was verifying the consistency of the mixture against the recipe's description.
E: I was looking for a different recipe to switch tasks.",Kitchen
